,Category,Distance,Radian
3820,veggiepotato,0.02400000000000002,0.271
3821,veggiepotato,0.08550000000000013,2.454
3822,veggiepotato,-0.09099999999999997,2.069
3823,veggiepotato,-0.0784999999999999,0.424
3824,veggiepotato,0.008500000000000063,1.715
3825,veggiepotato,-0.08549999999999991,2.881
3826,veggiepotato,-0.06799999999999995,0.748
3827,veggiepotato,0.058499999999999996,0.023
3828,veggiepotato,0.02749999999999997,2.122
3829,veggiepotato,0.02400000000000002,1.716
3830,veggiepotato,-0.09550000000000003,1.202
3831,veggiepotato,0.00550000000000006,0.029
3832,veggiepotato,-0.07399999999999995,0.411
3833,veggiepotato,-0.04699999999999993,0.018
3834,veggiepotato,0.10250000000000004,2.478
3835,veggiepotato,-0.0014999999999999458,1.235
3836,veggiepotato,-0.012499999999999956,1.661
3837,veggiepotato,-0.06299999999999994,2.631
3838,veggiepotato,-0.05049999999999999,2.578
3839,veggiepotato,0.056499999999999995,2.382
3840,veggiepotato,-0.018000000000000016,1.445
3841,veggiepotato,0.031500000000000083,1.294
3842,veggiepotato,0.03700000000000003,3.059
3843,veggiepotato,-0.04749999999999999,3.089
3844,veggiepotato,-0.007499999999999951,1.674
3845,veggiepotato,0.05449999999999999,0.434
3846,veggiepotato,0.05349999999999999,2.87
3847,veggiepotato,0.04249999999999998,0.037
3848,veggiepotato,0.02750000000000008,1.362
3849,veggiepotato,0.033500000000000085,2.232
3850,veggiepotato,0.07150000000000001,2.099
3851,veggiepotato,-0.07450000000000001,1.17
3852,veggiepotato,0.06550000000000011,2.015
3853,veggiepotato,0.07000000000000006,2.64
3854,veggiepotato,-0.01749999999999996,1.624
3855,veggiepotato,0.08999999999999997,2.202
3856,veggiepotato,0.02949999999999997,0.304
3857,veggiepotato,0.034499999999999975,1.847
3858,veggiepotato,0.05700000000000005,0.484
3859,veggiepotato,0.06950000000000012,1.96
3860,veggiepotato,-0.07750000000000001,1.366
3861,veggiepotato,0.055499999999999994,2.499
3862,veggiepotato,-0.0050000000000000044,1.963
3863,veggiepotato,-0.009499999999999953,2.949
3864,veggiepotato,0.0030000000000001137,1.106
3865,veggiepotato,0.03100000000000014,0.629
3866,veggiepotato,0.0595,0.358
3867,veggiepotato,0.010500000000000065,1.271
3868,veggiepotato,-0.0695,0.807
3869,veggiepotato,-0.07450000000000001,3.042
3870,veggiepotato,0.049000000000000044,0.842
3871,veggiepotato,0.02650000000000008,1.956
3872,veggiepotato,0.03200000000000014,0.933
3873,veggiepotato,0.006000000000000005,2.14
3874,veggiepotato,0.013000000000000012,1.684
3875,veggiepotato,-0.02849999999999997,1.226
3876,veggiepotato,0.05349999999999999,0.385
3877,veggiepotato,0.01550000000000007,1.226
3878,veggiepotato,0.020000000000000018,2.789
3879,veggiepotato,0.030000000000000027,0.06
3880,veggiepotato,0.07100000000000006,0.57
3881,veggiepotato,0.031500000000000083,2.412
3882,veggiepotato,0.0615,0.724
3883,veggiepotato,0.0535000000000001,0.747
3884,veggiepotato,0.026000000000000023,2.999
3885,veggiepotato,-0.01649999999999996,1.39
3886,veggiepotato,0.010500000000000065,1.441
3887,veggiepotato,0.03049999999999997,2.548
3888,veggiepotato,0.040000000000000036,0.254
3889,veggiepotato,0.008500000000000063,2.02
3890,veggiepotato,0.010000000000000009,1.158
3891,veggiepotato,-0.10049999999999992,1.908
3892,veggiepotato,-0.0665,0.182
3893,veggiepotato,0.034499999999999975,0.344
3894,veggiepotato,-0.0804999999999999,1.078
3895,veggiepotato,0.07550000000000001,0.35
3896,veggiepotato,0.039000000000000035,1.499
3897,veggiepotato,0.05249999999999999,2.119
3898,veggiepotato,0.007000000000000117,0.9
3899,veggiepotato,0.015000000000000124,2.761
3900,veggiepotato,0.049000000000000044,2.512
3901,veggiepotato,0.045500000000000096,2.749
3902,veggiepotato,0.024000000000000132,2.478
3903,veggiepotato,-0.04149999999999998,1.616
3904,veggiepotato,0.057499999999999996,3.095
3905,veggiepotato,-0.04299999999999993,1.785
3906,veggiepotato,0.07550000000000001,0.237
3907,veggiepotato,0.02950000000000008,2.263
3908,veggiepotato,0.08500000000000008,2.216
3909,veggiepotato,0.0015000000000000568,2.02
3910,veggiepotato,0.02849999999999997,2.098
3911,veggiepotato,0.08200000000000007,1.025
3912,veggiepotato,0.05400000000000005,1.579
3913,veggiepotato,0.0645,2.345
3914,veggiepotato,0.04150000000000009,1.548
3915,veggiepotato,0.0045000000000000595,1.792
3916,veggiepotato,0.014000000000000123,1.642
3917,veggiepotato,0.16500000000000004,2.724
3918,veggiepotato,0.1845,0.194
3919,veggiepotato,0.14150000000000001,-2.58
3920,veggiepotato,0.16700000000000004,0.987
3921,veggiepotato,0.12850000000000006,1.55
3922,veggiepotato,0.14650000000000002,1.803
3923,veggiepotato,0.1190000000000001,2.215
3924,veggiepotato,0.16900000000000004,-0.19
3925,veggiepotato,0.126,-2.626
3926,veggiepotato,0.129,0.094
3927,veggiepotato,0.17750000000000005,-2.783
3928,veggiepotato,0.11399999999999999,-1.169
3929,veggiepotato,0.1805,-2.796
3930,veggiepotato,0.11850000000000005,0.158
3931,veggiepotato,0.16600000000000004,-0.34
3932,veggiepotato,0.14250000000000002,-0.472
3933,veggiepotato,0.12850000000000006,1.598
3934,veggiepotato,0.1935,-0.753
3935,veggiepotato,0.12950000000000006,1.552
3936,veggiepotato,0.15849999999999997,2.831
3937,veggiepotato,0.16150000000000003,1.65
3938,veggiepotato,0.129,-1.59
3939,veggiepotato,0.13050000000000006,-0.103
3940,veggiepotato,0.16100000000000014,-0.913
3941,veggiepotato,0.18600000000000005,-0.817
3942,veggiepotato,0.16500000000000004,-1.244
3943,veggiepotato,0.1180000000000001,0.122
3944,veggiepotato,0.16450000000000004,-2.293
3945,veggiepotato,0.1835,-2.225
3946,veggiepotato,0.17900000000000005,-1.168
3947,veggiepotato,0.13050000000000006,3.122
3948,veggiepotato,0.1280000000000001,-0.032
3949,veggiepotato,0.16950000000000004,1.168
3950,veggiepotato,0.13150000000000006,3.046
3951,veggiepotato,0.10350000000000004,-0.817
3952,veggiepotato,0.13050000000000006,-3.094
3953,veggiepotato,0.1335,-1.796
3954,veggiepotato,0.16600000000000004,1.443
3955,veggiepotato,0.16050000000000003,-1.017
3956,veggiepotato,0.18200000000000005,-2.176
3957,veggiepotato,0.1815,-0.831
3958,veggiepotato,0.16950000000000004,-0.546
3959,veggiepotato,0.1280000000000001,0.059
3960,veggiepotato,0.17000000000000004,0.775
3961,veggiepotato,0.11550000000000005,-2.484
3962,veggiepotato,0.12550000000000006,0.626
3963,veggiepotato,0.15949999999999998,2.458
3964,veggiepotato,0.13,-1.558
3965,veggiepotato,0.1815,-1.018
3966,veggiepotato,0.14800000000000002,0.144
3967,veggiepotato,0.127,3.066
3968,veggiepotato,0.12950000000000006,0.867
3969,veggiepotato,0.13600000000000012,1.08
3970,veggiepotato,0.16849999999999998,2.413
3971,veggiepotato,0.1745,-1.122
3972,veggiepotato,0.12900000000000011,-3.112
3973,veggiepotato,0.18900000000000006,3.013
3974,veggiepotato,0.15100000000000002,-2.644
3975,veggiepotato,0.13250000000000006,-0.042
3976,veggiepotato,0.14100000000000001,-1.125
3977,veggiepotato,0.125,-2.639
3978,veggiepotato,0.131,0.004
3979,veggiepotato,0.17800000000000005,0.134
3980,veggiepotato,0.121,-0.633
3981,veggiepotato,0.12950000000000006,-1.647
3982,veggiepotato,0.15900000000000014,-1.04
3983,veggiepotato,0.129,3.098
3984,veggiepotato,0.13050000000000006,1.527
3985,veggiepotato,0.1395,3.062
3986,veggiepotato,0.1835,0.646
3987,veggiepotato,0.13300000000000012,0.998
3988,veggiepotato,0.13,3.076
3989,veggiepotato,0.15350000000000003,2.349
3990,veggiepotato,0.1280000000000001,0.144
3991,veggiepotato,0.17100000000000004,1.736
3992,veggiepotato,0.15900000000000003,0.502
3993,veggiepotato,0.12750000000000006,0.066
3994,veggiepotato,0.17900000000000005,2.332
3995,veggiepotato,0.14250000000000002,0.236
3996,veggiepotato,0.16600000000000004,-2.083
3997,veggiepotato,0.12750000000000006,1.537
3998,veggiepotato,0.17200000000000004,-0.562
3999,veggiepotato,0.129,2.039
4000,veggiepotato,0.14300000000000013,-0.84
4001,veggiepotato,0.14350000000000007,0.51
4002,veggiepotato,0.10450000000000004,0.516
4003,veggiepotato,0.14150000000000001,0.136
4004,veggiepotato,0.11450000000000005,-1.06
4005,veggiepotato,0.15900000000000014,0.004
4006,veggiepotato,0.10350000000000004,-2.981
4007,veggiepotato,0.1305,1.671
4008,veggiepotato,0.1275,1.171
4009,veggiepotato,0.1645000000000001,-1.726
4010,veggiepotato,0.12650000000000006,-0.014
4011,veggiepotato,0.16900000000000004,-2.765
4012,veggiepotato,0.12850000000000006,-3.064
4013,veggiepotato,0.19200000000000006,-1.649
4014,veggiepotato,0.12900000000000011,-1.582
4015,veggiepotato,0.1315,-3.095
4016,veggiepotato,0.15850000000000009,2.147
4017,veggiepotato,0.13100000000000012,1.673
4018,veggiepotato,0.13050000000000006,-2.543
4019,veggiepotato,0.13150000000000006,-1.673
4020,veggiepotato,0.129,-1.484
4021,veggiepotato,0.14950000000000008,-1.246
4022,veggiepotato,0.12950000000000006,3.098
4023,veggiepotato,0.15649999999999997,0.21
4024,veggiepotato,0.1295,-1.498
4025,veggiepotato,0.13100000000000012,-1.636
4026,veggiepotato,0.17900000000000005,-1.659
4027,veggiepotato,0.14150000000000001,0.149
4028,veggiepotato,0.14550000000000007,-2.004
4029,veggiepotato,0.15650000000000003,0.498
4030,veggiepotato,0.16800000000000004,-0.762
4031,veggiepotato,0.14750000000000002,-0.75
4032,veggiepotato,0.17600000000000005,-2.316
4033,veggiepotato,0.13050000000000006,0.046
4034,veggiepotato,0.13150000000000006,1.583
4035,veggiepotato,0.1315,-1.505
4036,veggiepotato,0.13550000000000006,-2.136
4037,veggiepotato,0.13150000000000006,-1.633
4038,veggiepotato,0.19300000000000006,1.829
4039,veggiepotato,0.1285,3.063
4040,veggiepotato,0.13050000000000006,0.032
4041,veggiepotato,0.1745000000000001,-2.818
4042,veggiepotato,0.13150000000000006,-0.022
4043,veggiepotato,0.16900000000000004,-2.379
4044,veggiepotato,0.1170000000000001,2.465
4045,veggiepotato,0.16250000000000003,2.147
4046,veggiepotato,0.15800000000000003,2.952
4047,veggiepotato,0.13150000000000006,3.059
4048,veggiepotato,0.1315,3.126
4049,veggiepotato,0.15350000000000003,1.853
4050,veggiepotato,0.15300000000000002,-0.845
4051,veggiepotato,0.12150000000000005,1.455
4052,veggiepotato,0.11399999999999999,-1.765
4053,veggiepotato,0.15500000000000003,-2.181
4054,veggiepotato,0.1775,2.676
4055,veggiepotato,0.11650000000000005,2.655
4056,veggiepotato,0.14400000000000002,0.641
4057,veggiepotato,0.12900000000000011,1.545
4058,veggiepotato,0.16500000000000004,0.297
4059,veggiepotato,0.14400000000000002,-0.776
4060,veggiepotato,0.13200000000000012,3.079
4061,veggiepotato,0.131,-3.136
4062,veggiepotato,0.1705000000000001,-3.103
4063,veggiepotato,0.13050000000000006,3.119
4064,veggiepotato,0.16700000000000004,-2.729
4065,veggiepotato,0.1090000000000001,-2.665
4066,veggiepotato,0.14950000000000008,-2.495
4067,veggiepotato,0.13300000000000012,1.477
4068,veggiepotato,0.12950000000000006,1.57
4069,veggiepotato,0.13,1.617
4070,veggiepotato,0.1305,-3.052
4071,veggiepotato,0.15749999999999997,-1.58
4072,veggiepotato,0.15350000000000003,-0.591
4073,veggiepotato,0.14500000000000002,0.545
4074,veggiepotato,0.08400000000000007,1.801
4075,veggiepotato,0.10300000000000009,-0.181
4076,veggiepotato,0.1265,0.276
4077,veggiepotato,0.15950000000000003,0.277
4078,veggiepotato,0.13,-0.05
4079,veggiepotato,0.15650000000000008,1.237
4080,veggiepotato,0.16150000000000003,-0.082
4081,veggiepotato,0.16800000000000004,-0.005
4082,veggiepotato,0.15650000000000003,0.974
4083,veggiepotato,0.14,3.106
4084,veggiepotato,0.13250000000000006,2.417
4085,veggiepotato,0.16700000000000004,0.385
4086,veggiepotato,0.12950000000000006,0.043
4087,veggiepotato,0.13050000000000006,0.097
4088,veggiepotato,0.13250000000000006,-1.666
4089,veggiepotato,0.09250000000000003,3.053
4090,veggiepotato,0.18100000000000005,1.829
4091,veggiepotato,0.15700000000000003,0.037
4092,veggiepotato,0.14850000000000008,-2.639
4093,veggiepotato,0.14150000000000007,1.941
4094,veggiepotato,0.11350000000000005,0.877
4095,veggiepotato,0.13550000000000006,-1.434
4096,veggiepotato,0.09150000000000003,2.107
4097,veggiepotato,0.1955,2.893
4098,veggiepotato,0.11199999999999999,1.804
4099,veggiepotato,0.13150000000000006,0.006
4100,veggiepotato,0.12750000000000006,-3.132
4101,veggiepotato,0.118,-0.734
4102,veggiepotato,0.14350000000000002,-1.368
4103,veggiepotato,0.16550000000000004,-0.027
4104,veggiepotato,0.14100000000000001,1.999
4105,veggiepotato,0.1280000000000001,1.624
4106,veggiepotato,0.16550000000000004,-1.556
4107,veggiepotato,0.1805,-1.615
4108,veggiepotato,0.17700000000000005,2.892
4109,veggiepotato,0.16700000000000004,3.059
4110,veggiepotato,0.13050000000000006,-0.605
4111,veggiepotato,0.09550000000000003,-0.183
4112,veggiepotato,0.1805,1.575
4113,veggiepotato,0.13250000000000006,2.681
4114,veggiepotato,0.10350000000000004,-0.984
4115,veggiepotato,0.18100000000000005,1.658
4116,veggiepotato,0.16500000000000004,-1.299
4117,veggiepotato,0.1195,-0.802
4118,veggiepotato,0.11150000000000004,-2.788
4119,veggiepotato,0.14950000000000002,1.2
4120,veggiepotato,0.09950000000000003,-0.31
4121,veggiepotato,0.1285,-0.749
4122,veggiepotato,0.14450000000000002,-1.965
4123,veggiepotato,0.123,2.373
4124,veggiepotato,0.17100000000000004,-0.539
4125,veggiepotato,0.1715000000000001,0.997
4126,veggiepotato,0.13,1.643
4127,veggiepotato,0.17000000000000004,0.909
4128,veggiepotato,0.13,-0.312
4129,veggiepotato,0.17400000000000004,2.481
4130,veggiepotato,0.11050000000000004,2.588
4131,veggiepotato,0.09750000000000003,0.026
4132,veggiepotato,0.125,-0.811
4133,veggiepotato,0.16300000000000003,1.764
4134,veggiepotato,0.17400000000000004,-0.657
4135,veggiepotato,0.16549999999999998,1.691
4136,veggiepotato,0.13900000000000012,0.683
4137,veggiepotato,0.13250000000000006,-1.492
4138,veggiepotato,0.12850000000000006,-0.026
4139,veggiepotato,0.13050000000000006,1.491
4140,veggiepotato,0.10000000000000009,1.38
4141,veggiepotato,0.123,-2.993
4142,veggiepotato,0.12950000000000006,1.675
4143,veggiepotato,0.17600000000000005,-2.242
4144,veggiepotato,0.1665000000000001,2.705
4145,veggiepotato,0.14550000000000007,1.851
4146,veggiepotato,0.14250000000000002,-2.062
4147,veggiepotato,0.16900000000000004,-1.631
4148,veggiepotato,0.16800000000000004,0.626
4149,veggiepotato,0.06950000000000012,1.83
4150,veggiepotato,0.12750000000000006,-0.007
4151,veggiepotato,0.16400000000000003,-2.92
4152,veggiepotato,0.1395,1.967
4153,veggiepotato,0.1735,-0.342
4154,veggiepotato,0.13050000000000006,-1.546
4155,veggiepotato,0.13150000000000006,1.667
4156,veggiepotato,0.12150000000000005,-1.266
4157,veggiepotato,0.15650000000000003,1.893
4158,veggiepotato,0.131,3.137
4159,veggiepotato,0.125,2.038
4160,veggiepotato,0.15250000000000002,-1.184
4161,veggiepotato,0.013500000000000068,1.057
4162,veggiepotato,0.05800000000000005,0.249
4163,veggiepotato,0.06800000000000006,2.089
4164,veggiepotato,0.02849999999999997,0.784
4165,veggiepotato,0.1090000000000001,0.632
4166,veggiepotato,0.016000000000000125,1.288
4167,veggiepotato,0.032500000000000084,0.818
4168,veggiepotato,0.0050000000000000044,2.09
4169,veggiepotato,0.08950000000000002,0.052
4170,veggiepotato,0.0625,2.265
4171,veggiepotato,0.05800000000000005,0.585
4172,veggiepotato,-0.009000000000000008,2.573
4173,veggiepotato,-0.06099999999999994,1.764
4174,veggiepotato,-0.04749999999999999,2.298
4175,veggiepotato,-0.10649999999999993,1.706
4176,veggiepotato,-0.006000000000000005,1.765
4177,veggiepotato,0.14000000000000012,0.904
4178,veggiepotato,0.04400000000000004,0.755
4179,veggiepotato,-0.12149999999999994,2.255
4180,veggiepotato,-0.07150000000000001,0.849
4181,veggiepotato,-0.03349999999999986,0.189
4182,veggiepotato,0.04150000000000009,0.852
4183,veggiepotato,0.05400000000000005,0.295
4184,veggiepotato,0.013000000000000123,2.359
4185,veggiepotato,0.04600000000000004,0.558
4186,veggiepotato,-0.0009999999999998899,0.146
4187,veggiepotato,-0.04349999999999987,1.562
4188,veggiepotato,0.0,1.329
4189,veggiepotato,0.03600000000000003,2.38
4190,veggiepotato,-0.0695,1.086
4191,veggiepotato,0.01550000000000007,2.783
4192,veggiepotato,-0.0010000000000000009,0.945
4193,veggiepotato,-0.03400000000000003,1.574
4194,veggiepotato,0.10450000000000004,-1.541
4195,veggiepotato,0.01550000000000007,2.093
4196,veggiepotato,0.09250000000000003,0.886
4197,veggiepotato,-0.010499999999999954,2.607
4198,veggiepotato,0.05700000000000005,1.932
4199,veggiepotato,-0.08699999999999997,1.75
4200,veggiepotato,0.031500000000000083,2.732
4201,veggiepotato,0.025499999999999967,1.983
4202,veggiepotato,-0.013499999999999956,1.27
4203,veggiepotato,0.02849999999999997,1.306
4204,veggiepotato,0.03149999999999997,1.223
4205,veggiepotato,-0.0004999999999999449,1.813
4206,veggiepotato,0.015000000000000013,0.019
4207,veggiepotato,-0.0044999999999999485,1.942
4208,veggiepotato,-0.03649999999999998,1.538
4209,veggiepotato,-0.11049999999999993,1.922
4210,veggiepotato,-0.10849999999999993,1.722
4211,veggiepotato,0.04200000000000004,2.231
4212,veggiepotato,0.05500000000000005,2.596
4213,veggiepotato,0.0645,1.015
4214,veggiepotato,0.009500000000000064,0.217
4215,veggiepotato,0.01100000000000012,1.357
4216,veggiepotato,-0.07950000000000002,1.214
4217,veggiepotato,0.01650000000000007,0.114
4218,veggiepotato,0.038000000000000034,1.127
4219,veggiezucchini,0.18100000000000005,0.714
4220,veggiezucchini,0.3055000000000001,1.92
4221,veggiezucchini,0.4030000000000001,-2.804
4222,veggiezucchini,0.25450000000000006,1.196
4223,veggiezucchini,0.16100000000000003,-0.547
4224,veggiezucchini,0.15450000000000003,0.849
4225,veggiezucchini,0.28200000000000003,1.987
4226,veggiezucchini,0.3605000000000001,-2.707
4227,veggiezucchini,0.404,2.344
4228,veggiezucchini,0.3695000000000001,3.013
4229,veggiezucchini,0.404,-2.016
4230,veggiezucchini,0.2705,-2.351
4231,veggiezucchini,0.11550000000000005,0.076
4232,veggiezucchini,0.3275,2.375
4233,veggiezucchini,0.22550000000000003,1.085
4234,veggiezucchini,0.3345,2.939
4235,veggiezucchini,0.27200000000000013,2.112
4236,veggiezucchini,0.3580000000000001,-3.088
4237,veggiezucchini,0.27300000000000013,-2.206
4238,veggiezucchini,0.11299999999999999,0.416
4239,veggiezucchini,0.17200000000000004,-1.689
4240,veggiezucchini,0.18900000000000006,-0.704
4241,veggiezucchini,0.2025,0.37
4242,veggiezucchini,0.1715000000000001,-0.836
4243,veggiezucchini,0.17400000000000004,0.904
4244,veggiezucchini,0.3670000000000001,2.428
4245,veggiezucchini,0.09899999999999998,0.594
4246,veggiezucchini,0.09699999999999998,0.02
4247,veggiezucchini,0.3275,0.733
4248,veggiezucchini,0.09350000000000003,0.288
4249,veggiezucchini,0.4435,-2.686
4250,veggiezucchini,0.2765000000000001,2.531
4251,veggiezucchini,0.21850000000000003,0.921
4252,veggiezucchini,0.23650000000000004,0.367
4253,veggiezucchini,0.314,-2.301
4254,veggiezucchini,0.1140000000000001,0.764
4255,veggiezucchini,0.127,-0.957
4256,veggiezucchini,0.23250000000000004,-0.069
4257,veggiezucchini,0.10350000000000004,0.316
4258,veggiezucchini,0.22050000000000003,-1.985
4259,veggiezucchini,0.125,-0.165
4260,veggiezucchini,0.13650000000000007,0.783
4261,veggiezucchini,0.18000000000000005,0.798
4262,veggiezucchini,0.1635000000000001,-0.638
4263,veggiezucchini,0.28800000000000003,-1.824
4264,veggiezucchini,0.25850000000000006,2.529
4265,veggiezucchini,0.3335,2.96
4266,veggiezucchini,0.3875,-2.774
4267,veggiezucchini,0.334,3.094
4268,veggiezucchini,0.23850000000000005,1.89
4269,veggiezucchini,0.3640000000000001,2.896
4270,veggiezucchini,0.4295,2.724
4271,veggiezucchini,0.137,-0.276
4272,veggiezucchini,0.1895000000000001,1.228
4273,veggiezucchini,0.324,-2.612
4274,veggiezucchini,0.246,1.431
4275,veggiezucchini,0.17050000000000004,-0.551
4276,veggiezucchini,0.28450000000000003,-2.941
4277,veggiezucchini,0.24750000000000005,2.36
4278,veggiezucchini,0.19200000000000006,1.105
4279,veggiezucchini,0.13800000000000012,0.529
4280,veggiezucchini,0.3955000000000001,2.663
4281,veggiezucchini,0.24750000000000005,2.226
4282,veggiezucchini,0.327,-2.729
4283,veggiezucchini,0.1205,0.763
4284,veggiezucchini,0.30150000000000005,-2.247
4285,veggiezucchini,0.28,-2.598
4286,veggiezucchini,0.10550000000000004,0.042
4287,veggiezucchini,0.254,1.61
4288,veggiezucchini,0.3275,2.112
4289,veggiezucchini,0.25250000000000006,-2.363
4290,veggiezucchini,0.331,2.033
4291,veggiezucchini,0.19250000000000006,1.488
4292,veggiezucchini,0.21050000000000002,-1.38
4293,veggiezucchini,0.21999999999999997,-2.252
4294,veggiezucchini,0.43350000000000005,2.436
4295,veggiezucchini,0.272,2.085
4296,veggiezucchini,0.40950000000000003,-2.522
4297,veggiezucchini,0.343,1.938
4298,veggiezucchini,0.3195,-2.049
4299,veggiezucchini,0.321,-2.385
4300,veggiezucchini,0.35050000000000003,-2.792
4301,veggiezucchini,0.31750000000000006,2.247
4302,veggiezucchini,0.2805000000000001,2.204
4303,veggiezucchini,0.3745,3.089
4304,veggiezucchini,0.3985000000000001,-2.632
4305,veggiezucchini,0.327,-3.1
4306,veggiezucchini,0.134,-1.077
4307,veggiezucchini,0.26450000000000007,-2.302
4308,veggiezucchini,0.2845,-1.359
4309,veggiezucchini,0.07900000000000007,-0.418
4310,veggiezucchini,0.16500000000000004,0.42
4311,veggiezucchini,0.21799999999999997,-1.17
4312,veggiezucchini,0.35200000000000004,-2.924
4313,veggiezucchini,0.3165,-2.273
4314,veggiezucchini,0.21000000000000008,-0.613
4315,veggiezucchini,0.18600000000000005,0.794
4316,veggiezucchini,0.26150000000000007,-2.263
4317,veggiezucchini,0.3055,-2.394
4318,veggiezucchini,0.2935,3.075
4319,veggiezucchini,0.1865,1.316
4320,veggiezucchini,0.30400000000000005,-2.696
4321,veggiezucchini,0.3855,2.973
4322,veggiezucchini,0.1635000000000001,-0.386
4323,veggiezucchini,0.22599999999999998,0.593
4324,veggiezucchini,0.32650000000000007,-1.798
4325,veggiezucchini,0.16649999999999998,0.473
4326,veggiezucchini,0.21499999999999997,0.955
4327,veggiezucchini,0.23050000000000004,0.566
4328,veggiezucchini,0.15450000000000003,0.724
4329,veggiezucchini,0.236,-1.865
4330,veggiezucchini,0.1235,0.403
4331,veggiezucchini,0.28900000000000003,-2.953
4332,veggiezucchini,0.3285,2.917
4333,veggiezucchini,0.3815,-2.987
4334,veggiezucchini,0.16050000000000003,-1.513
4335,veggiezucchini,0.15349999999999997,-0.518
4336,veggiezucchini,0.127,-0.889
4337,veggiezucchini,0.23150000000000004,-2.249
4338,veggiezucchini,0.1905000000000001,1.335
4339,veggiezucchini,0.3305,-3.046
4340,veggiezucchini,0.2695000000000001,-1.978
4341,veggiezucchini,0.32850000000000007,-2.767
4342,veggiezucchini,0.37750000000000006,-1.972
4343,veggiezucchini,0.14950000000000008,-0.962
4344,veggiezucchini,0.15650000000000003,1.389
4345,veggiezucchini,0.21150000000000002,-1.063
4346,veggiezucchini,0.381,-2.516
4347,veggiezucchini,0.20450000000000002,1.001
4348,veggiezucchini,0.3275,-2.767
4349,veggiezucchini,0.22799999999999998,1.524
4350,veggiezucchini,0.12150000000000005,-0.96
4351,veggiezucchini,0.4035000000000001,-2.078
4352,veggiezucchini,0.3895,2.926
4353,veggiezucchini,0.21799999999999997,0.617
4354,veggiezucchini,0.10550000000000004,-0.276
4355,veggiezucchini,0.25750000000000006,2.389
4356,veggiezucchini,0.29750000000000004,-2.518
4357,veggiezucchini,0.23150000000000004,-0.688
4358,veggiezucchini,0.311,2.926
4359,veggiezucchini,0.13650000000000007,-0.107
4360,veggiezucchini,0.2865000000000001,-2.263
4361,veggiezucchini,0.1795000000000001,0.504
4362,veggiezucchini,0.23850000000000005,-0.313
4363,veggiezucchini,0.2785,-0.647
4364,veggiezucchini,0.09950000000000003,-0.002
4365,veggiezucchini,0.4425,2.57
4366,veggiezucchini,0.32050000000000006,2.379
4367,veggiezucchini,0.1905000000000001,-0.841
4368,veggiezucchini,0.20300000000000007,0.481
4369,veggiezucchini,0.11850000000000005,0.592
4370,veggiezucchini,0.24450000000000005,-1.768
4371,veggiezucchini,0.13700000000000012,-0.228
4372,veggiezucchini,0.09250000000000003,0.303
4373,veggiezucchini,0.28650000000000003,1.941
4374,veggiezucchini,0.29150000000000004,-2.844
4375,veggiezucchini,0.3385,-2.161
4376,veggiezucchini,0.318,-2.408
4377,veggiezucchini,0.16949999999999998,0.765
4378,veggiezucchini,0.127,1.137
4379,veggiezucchini,0.29100000000000004,-2.088
4380,veggiezucchini,0.2995000000000001,2.173
4381,veggiezucchini,0.29900000000000004,-0.808
4382,veggiezucchini,0.29850000000000004,-2.46
4383,veggiezucchini,0.3195,-2.901
4384,veggiezucchini,0.3655000000000001,-2.485
4385,veggiezucchini,0.3385,-2.171
4386,veggiezucchini,0.23950000000000005,0.309
4387,veggiezucchini,0.3165,-3.103
4388,veggiezucchini,0.16550000000000004,0.046
4389,veggiezucchini,0.254,1.263
4390,veggiezucchini,0.34,2.591
4391,veggiezucchini,0.17000000000000004,0.401
4392,veggiezucchini,0.31650000000000006,2.62
4393,veggiezucchini,0.27,-1.834
4394,veggiezucchini,0.19100000000000006,-0.776
4395,veggiezucchini,0.31450000000000006,3.114
4396,veggiezucchini,0.119,0.749
4397,veggiezucchini,0.29850000000000004,1.901
4398,veggiezucchini,0.22850000000000004,-1.164
4399,veggiezucchini,0.24350000000000005,-0.895
4400,veggiezucchini,0.35450000000000004,2.73
4401,veggiezucchini,0.22650000000000003,-0.902
4402,veggiezucchini,0.3055,-2.871
4403,veggiezucchini,0.3325,-3.047
4404,veggiezucchini,0.3365000000000001,2.946
4405,veggiezucchini,0.33,2.015
4406,veggiezucchini,0.17250000000000004,-0.982
4407,veggiezucchini,0.4055000000000001,2.005
4408,veggiezucchini,0.28550000000000003,-2.126
4409,veggiezucchini,0.09750000000000003,0.083
4410,veggiezucchini,0.35600000000000004,-3.088
4411,veggiezucchini,0.30000000000000004,-2.775
4412,veggiezucchini,0.3255,2.369
4413,veggiezucchini,0.28600000000000003,-2.498
4414,veggiezucchini,0.35500000000000004,2.333
4415,veggiezucchini,0.17750000000000005,0.638
4416,veggiezucchini,0.2270000000000001,1.282
4417,veggiezucchini,0.2420000000000001,0.339
4418,veggiezucchini,0.14750000000000008,0.301
4419,veggiezucchini,0.2945,-1.815
4420,veggiezucchini,0.22150000000000003,-0.789
4421,veggiezucchini,0.17800000000000005,0.552
4422,veggiezucchini,0.10799999999999998,0.718
4423,veggiezucchini,0.13550000000000006,-0.234
4424,veggiezucchini,0.35650000000000004,-1.97
4425,veggiezucchini,0.3665000000000001,1.743
4426,veggiezucchini,0.262,1.57
4427,veggiezucchini,0.29300000000000004,2.551
4428,veggiezucchini,0.31400000000000006,2.394
4429,veggiezucchini,0.13150000000000006,0.121
