,Action,Movable,Surface,x,y,z,yaw,dx,run_name
9345,pick,veggiezucchini,box,0.16100000000000003,0.017999999999999794,0.05400000000000005,2.913,0.21699999999999997,/_kc_mm_sink/1936
9346,pick,veggiezucchini,box,0.22299999999999998,0.4630000000000001,0.05400000000000005,2.252,0.15500000000000003,/_kc_mm_sink/1939
9347,pick,veggiezucchini,box,0.331,0.08599999999999997,0.05400000000000005,1.787,0.07300000000000006,/_kc_mm_sink/1952
9348,pick,veggiezucchini,box,0.191,-0.28100000000000014,0.05400000000000005,1.117,0.07450000000000001,/_kc_mm_sink/1955
9349,pick,veggiezucchini,box,0.16999999999999993,0.008000000000000007,0.05400000000000005,3.017,0.20800000000000007,/_kc_mm_sink/1966
9350,pick,veggiezucchini,box,0.341,0.134,0.05400000000000005,0.777,0.0625,/_kc_mm_sink/1971
9351,pick,veggiezucchini,box,0.2,-0.5939999999999999,0.05400000000000005,2.846,0.20400000000000007,/_kc_mm_sink/1973
9352,pick,veggiezucchini,box,0.32399999999999995,-0.5030000000000006,0.05400000000000005,1.166,0.056500000000000106,/_kc_mm_sink/1975
9353,pick,veggiezucchini,box,0.33799999999999997,-0.26400000000000023,0.05400000000000005,0.227,0.04250000000000009,/_kc_mm_sink/1979
9354,pick,veggiezucchini,box,0.20900000000000002,0.21799999999999997,0.05400000000000005,1.262,0.056499999999999995,/_kc_mm_sink/1990
9355,pick,veggiezucchini,box,0.126,-0.14800000000000013,0.05400000000000005,2.247,0.1395,/_kc_mm_sink/2001
9356,pick,veggiezucchini,box,0.121,0.004999999999999893,0.05400000000000005,2.223,0.14450000000000002,/_kc_mm_sink/2006
9357,pick,veggiezucchini,box,0.203,0.8400000000000003,0.05400000000000005,1.711,0.0625,/_kc_mm_sink/2007
9358,pick,veggiezucchini,box,0.177,-0.038000000000000256,0.05400000000000005,2.974,0.22650000000000003,/_kc_mm_sink/2017
9359,pick,veggiezucchini,box,0.20500000000000002,-0.036000000000000476,0.05400000000000005,2.735,0.19900000000000007,/_kc_mm_sink/2020
9360,pick,veggiezucchini,box,0.16299999999999998,0.04599999999999982,0.052999999999999936,2.197,0.13450000000000006,/_kc_mm_sink/2036
9361,pick,veggiezucchini,box,0.21299999999999997,-0.04100000000000037,0.05400000000000005,0.053,0.1675000000000001,/_kc_mm_sink/2041
9362,pick,veggiezucchini,box,0.35600000000000004,0.02300000000000002,0.05400000000000005,1.369,0.04749999999999999,/_kc_mm_sink/2043
9363,pick,veggiezucchini,box,0.15899999999999997,0.2330000000000001,0.052999999999999936,2.216,0.13850000000000007,/_kc_mm_sink/2056
9364,pick,veggiezucchini,box,0.33799999999999997,0.0019999999999997797,0.05400000000000005,0.823,0.040000000000000036,/_kc_mm_sink/2085
9365,pick,veggiezucchini,box,0.22899999999999998,0.863,0.05400000000000005,2.255,0.14900000000000002,/_kc_mm_sink/2106
9366,pick,veggiezucchini,box,0.352,0.13200000000000012,0.05400000000000005,1.584,0.026000000000000023,/_kc_mm_sink/2115
9367,pick,veggiezucchini,box,0.22600000000000003,0.09999999999999998,0.05400000000000005,2.562,0.1775,/_kc_mm_sink/2153
9368,pick,veggiezucchini,box,0.30399999999999994,0.10899999999999999,0.05400000000000005,1.693,0.07400000000000007,/_kc_mm_sink/2156
9369,pick,veggiezucchini,box,0.19999999999999996,0.41500000000000004,0.05400000000000005,2.478,0.17800000000000005,/_kc_mm_sink/2159
9370,pick,veggiezucchini,box,0.34800000000000003,-0.4269999999999996,0.05400000000000005,0.001,0.055499999999999994,/_kc_mm_sink/2166
9371,pick,veggiezucchini,box,0.30099999999999993,-0.3759999999999999,0.05400000000000005,0.317,0.07700000000000007,/_kc_mm_sink/2201
9372,pick,veggiezucchini,box,0.05399999999999999,-0.04200000000000026,0.05400000000000005,3.126,0.21150000000000002,/_kc_mm_sink/2203
9373,pick,veggiezucchini,box,0.273,-0.04300000000000004,0.05400000000000005,0.072,0.10750000000000004,/_kc_mm_sink/2209
9374,pick,veggiezucchini,box,0.23100000000000004,0.45399999999999974,0.05400000000000005,2.495,0.1725,/_kc_mm_sink/2226
9375,pick,veggiezucchini,box,0.068,-0.008000000000000007,0.05400000000000005,2.721,0.1975,/_kc_mm_sink/2229
9376,pick,veggiezucchini,box,0.251,-0.3230000000000002,0.05400000000000005,2.221,0.12950000000000006,/_kc_mm_sink/2230
9377,pick,veggiezucchini,box,0.21300000000000002,-0.2240000000000002,0.052999999999999936,1.854,0.08450000000000002,/_kc_mm_sink/2235
9378,pick,veggiezucchini,box,0.35100000000000003,0.08900000000000041,0.05400000000000005,0.942,0.05249999999999999,/_kc_mm_sink/2238
9379,pick,veggiezucchini,box,0.321,0.4710000000000001,0.05400000000000005,1.677,0.08250000000000002,/_kc_mm_sink/2239
9380,pick,veggiezucchini,box,0.30199999999999994,-0.353,0.05400000000000005,0.771,0.07600000000000007,/_kc_mm_sink/2257
9381,pick,veggiezucchini,box,0.21100000000000002,0.04499999999999993,0.05400000000000005,2.671,0.1925,/_kc_mm_sink/2260
9382,pick,veggiezucchini,box,0.21400000000000002,-0.04499999999999993,0.05400000000000005,2.679,0.19000000000000006,/_kc_mm_sink/2263
9383,pick,veggiezucchini,box,0.19899999999999995,0.28100000000000014,0.05400000000000005,2.593,0.17900000000000005,/_kc_mm_sink/2290
9384,pick,veggiezucchini,box,0.25899999999999995,0.27500000000000013,0.05400000000000005,0.203,0.14500000000000013,/_kc_mm_sink/2295
9385,pick,veggiezucchini,box,0.059,-0.021000000000000796,0.05400000000000005,2.841,0.20650000000000002,/_kc_mm_sink/2297
9386,pick,veggiezucchini,box,0.15099999999999997,0.12300000000000022,0.05400000000000005,2.067,0.11450000000000005,/_kc_mm_sink/2304
9387,pick,veggiezucchini,box,0.18099999999999994,0.268,0.05400000000000005,2.727,0.19700000000000006,/_kc_mm_sink/2315
9388,pick,veggiezucchini,box,0.312,0.24600000000000044,0.05400000000000005,1.894,0.09150000000000003,/_kc_mm_sink/2321
9389,pick,veggiezucchini,box,0.33799999999999997,0.8929999999999998,0.05400000000000005,1.391,0.04250000000000009,/_kc_mm_sink/2329
9390,pick,veggiezucchini,box,0.21500000000000002,-0.17799999999999994,0.05400000000000005,1.601,0.05049999999999999,/_kc_mm_sink/2331
9391,pick,veggiezucchini,box,0.31999999999999995,-0.3520000000000003,0.05400000000000005,1.686,0.05800000000000005,/_kc_mm_sink/2339
9392,pick,veggiezucchini,box,0.20500000000000002,-0.06300000000000017,0.052999999999999936,0.025,0.09250000000000003,/_kc_mm_sink/2348
9393,pick,veggiezucchini,box,0.32099999999999995,-0.244,0.05400000000000005,0.918,0.05700000000000005,/_kc_mm_sink/2367
9394,pick,veggiezucchini,box,0.10799999999999998,0.01499999999999968,0.052999999999999936,2.631,0.18950000000000006,/_kc_mm_sink/2374
9395,pick,veggiezucchini,box,0.21899999999999997,-0.32699999999999996,0.05400000000000005,2.37,0.15900000000000003,/_kc_mm_sink/2382
9396,pick,veggiezucchini,box,0.328,0.2110000000000003,0.05400000000000005,1.42,0.07550000000000001,/_kc_mm_sink/2387
9397,pick,veggiezucchini,box,0.24600000000000005,0.17600000000000016,0.05400000000000005,2.318,0.15749999999999997,/_kc_mm_sink/2398
9398,pick,veggiezucchini,box,0.258,0.3929999999999998,0.05400000000000005,2.14,0.12,/_kc_mm_sink/2411
9399,pick,veggiezucchini,box,0.19199999999999995,-0.0019999999999997797,0.05400000000000005,0.011,0.18600000000000005,/_kc_mm_sink/2419
9400,pick,veggiezucchini,box,0.33099999999999996,0.355,0.05400000000000005,0.348,0.0495000000000001,/_kc_mm_sink/2421
9401,pick,veggiezucchini,box,0.17999999999999994,0.391,0.05400000000000005,3.071,0.20050000000000012,/_kc_mm_sink/2428
9402,pick,veggiezucchini,box,0.21299999999999997,-0.07899999999999996,0.05400000000000005,2.486,0.16500000000000004,/_kc_mm_sink/2435
9403,pick,veggiezucchini,box,0.32499999999999996,-0.08099999999999952,0.05400000000000005,1.103,0.055500000000000105,/_kc_mm_sink/2441
9404,pick,veggiezucchini,box,0.16499999999999992,0.025000000000000355,0.05400000000000005,2.991,0.21300000000000008,/_kc_mm_sink/2443
9405,pick,veggiezucchini,box,0.21800000000000003,-0.5250000000000004,0.05400000000000005,2.568,0.18600000000000005,/_kc_mm_sink/2457
9406,pick,veggiezucchini,box,0.22999999999999998,-0.09800000000000031,0.05400000000000005,2.318,0.15050000000000008,/_kc_mm_sink/2468
9407,pick,veggiezucchini,box,0.20299999999999996,-0.10200000000000001,0.05400000000000005,2.506,0.17500000000000004,/_kc_mm_sink/2482
9408,pick,veggiezucchini,box,0.305,0.007000000000000117,0.05400000000000005,1.938,0.09850000000000003,/_kc_mm_sink/2494
9409,pick,veggiezucchini,box,0.328,0.09799999999999986,0.05400000000000005,0.159,0.07550000000000001,/_kc_mm_sink/2506
9410,pick,veggiezucchini,box,0.184,-0.10099999999999998,0.05400000000000005,0.422,0.08150000000000002,/_kc_mm_sink/2507
9411,pick,veggiezucchini,box,0.15700000000000003,0.1100000000000001,0.05400000000000005,3.048,0.22099999999999997,/_kc_mm_sink/2511
9412,pick,veggiezucchini,box,0.192,-0.010000000000000009,0.05400000000000005,0.573,0.07350000000000001,/_kc_mm_sink/2521
9413,pick,veggiezucchini,box,0.187,-0.0040000000000000036,0.05400000000000005,2.936,0.21650000000000003,/_kc_mm_sink/2530
9414,pick,veggiezucchini,box,0.16299999999999998,-0.06299999999999972,0.05400000000000005,0.56,0.10250000000000004,/_kc_mm_sink/2563
9415,pick,veggiezucchini,box,0.127,-0.23200000000000004,0.05400000000000005,0.188,0.1385,/_kc_mm_sink/2580
9416,pick,veggiezucchini,box,0.28400000000000003,0.009000000000000341,0.05400000000000005,0.448,0.09399999999999997,/_kc_mm_sink/2583
9417,pick,veggiezucchini,box,0.264,0.6059999999999999,0.05400000000000005,0.414,0.11399999999999999,/_kc_mm_sink/2605
9418,pick,veggiezucchini,box,0.273,0.14800000000000058,0.05400000000000005,0.417,0.10750000000000004,/mm_storage_long/2
9419,pick,veggiezucchini,box,0.25099999999999995,-0.021999999999999797,0.05400000000000005,2.257,0.15300000000000014,/mm_storage_long/7
9420,pick,veggiezucchini,box,0.124,0.08099999999999996,0.052999999999999936,2.259,0.17350000000000004,/mm_storage_long/11
9421,pick,veggiezucchini,box,0.201,0.28800000000000026,0.05400000000000005,2.818,0.20300000000000007,/mm_storage_long/17
9422,pick,veggiezucchini,box,0.301,0.03500000000000014,0.05400000000000005,0.702,0.10300000000000009,/mm_storage_long/17
9423,pick,veggiezucchini,box,0.17899999999999994,-0.03400000000000003,0.05400000000000005,2.772,0.20150000000000012,/mm_storage_long/20
9424,pick,veggiezucchini,box,0.194,-0.041999999999999996,0.05400000000000005,2.92,0.21000000000000008,/mm_storage_long/26
9425,pick,veggiezucchini,box,0.33299999999999996,-0.05900000000000016,0.05400000000000005,1.598,0.04500000000000004,/mm_storage_long/27
9426,pick,veggiezucchini,box,0.07800000000000001,-0.004999999999999893,0.052999999999999936,2.962,0.21950000000000003,/mm_storage_long/29
9427,pick,veggiezucchini,box,0.24600000000000005,0.5339999999999998,0.052999999999999936,0.413,0.05149999999999999,/mm_storage_long/35
9428,pick,veggiezucchini,box,0.33,0.06199999999999983,0.05400000000000005,1.75,0.07350000000000001,/mm_storage_long/37
9429,pick,veggiezucchini,box,0.30799999999999994,-0.02400000000000002,0.05400000000000005,1.014,0.07000000000000006,/mm_storage_long/41
9430,pick,veggiezucchini,box,0.18599999999999994,-0.5759999999999996,0.05400000000000005,2.693,0.19450000000000012,/mm_storage_long/51
9431,pick,veggiezucchini,box,0.195,-0.20499999999999996,0.05400000000000005,1.429,0.07050000000000001,/mm_storage_long/62
9432,pick,veggiezucchini,box,0.24,0.577,0.05400000000000005,2.258,0.138,/mm_storage_long/66
9433,pick,veggiezucchini,box,0.02799999999999997,-0.6660000000000004,0.05400000000000005,2.559,0.3525000000000001,/mm_storage_long/90
9434,pick,veggiezucchini,box,0.287,0.267,0.05400000000000005,2.042,0.11650000000000005,/mm_storage_long/106
9435,pick,veggiezucchini,box,0.318,0.0129999999999999,0.05400000000000005,0.144,0.08600000000000008,/mm_storage_long/108
9436,pick,veggiezucchini,box,0.30699999999999994,-0.0030000000000001137,0.05400000000000005,1.793,0.07350000000000012,/mm_storage_long/117
9437,pick,veggiezucchini,box,0.17499999999999993,0.14200000000000035,0.05400000000000005,2.799,0.20550000000000013,/mm_storage_long/122
9438,pick,veggiezucchini,box,0.29899999999999993,0.019000000000000128,0.05400000000000005,0.775,0.08150000000000013,/mm_storage_long/122
9439,pick,veggiezucchini,box,0.355,0.21300000000000008,0.05500000000000016,-1.36,0.025500000000000078,/mm_storage_long/122
9440,pick,veggiezucchini,box,0.17799999999999994,-0.2450000000000001,0.05400000000000005,2.748,0.20000000000000007,/mm_storage_long/126
9441,pick,veggiezucchini,box,0.34199999999999997,-0.03600000000000003,0.05400000000000005,1.556,0.03600000000000003,/mm_storage_long/132
9442,pick,veggiezucchini,box,0.16599999999999993,-0.05399999999999938,0.05400000000000005,2.894,0.21450000000000014,/mm_storage_long/134
9443,pick,veggiezucchini,box,0.22400000000000003,0.16800000000000004,0.05400000000000005,1.213,0.18000000000000005,/mm_storage_long/137
9444,pick,veggiezucchini,box,0.328,0.03500000000000003,0.05400000000000005,0.484,0.07550000000000001,/mm_storage_long/139
9445,pick,veggiezucchini,box,0.08000000000000002,-0.44200000000000017,0.052999999999999936,2.991,0.21750000000000003,/mm_storage_long/150
9446,pick,veggiezucchini,box,0.05299999999999999,-0.17500000000000004,0.05400000000000005,3.014,0.21250000000000002,/mm_storage_long/152
9447,pick,veggiezucchini,box,0.30499999999999994,0.5609999999999999,0.05400000000000005,1.564,0.07550000000000012,/_kc_mm_braiser/9
9448,pick,veggiezucchini,box,0.26299999999999996,-0.133,0.052999999999999936,1.425,0.034500000000000086,/_kc_mm_braiser/29
9449,pick,veggiezucchini,box,0.21800000000000003,0.15200000000000002,0.05400000000000005,2.633,0.1855,/_kc_mm_braiser/60
9450,pick,veggiezucchini,box,0.22600000000000003,-0.8540000000000001,0.052999999999999936,1.118,0.07150000000000001,/_kc_mm_braiser/70
9451,pick,veggiezucchini,box,0.36000000000000004,0.03299999999999992,0.05400000000000005,1.157,0.04400000000000004,/_kc_mm_braiser/82
9452,pick,veggiezucchini,box,0.35,0.001000000000000112,0.05400000000000005,1.079,0.030500000000000083,/_kc_mm_braiser/87
9453,pick,veggiezucchini,box,0.30399999999999994,0.005999999999999339,0.05400000000000005,0.591,0.07650000000000012,/_kc_mm_braiser/97
9454,pick,veggiezucchini,box,0.14700000000000002,0.020999999999999908,0.05400000000000005,0.222,0.1185,/_kc_mm_braiser/99
9455,pick,veggiezucchini,box,0.30399999999999994,0.5630000000000002,0.05400000000000005,1.324,0.07400000000000007,/_kc_mm_braiser/108
9456,pick,veggiezucchini,box,0.31399999999999995,-0.4670000000000005,0.05400000000000005,1.174,0.06400000000000006,/_kc_mm_braiser/119
9457,pick,veggiezucchini,box,0.36999999999999994,0.22299999999999986,0.05400000000000005,1.439,0.03400000000000014,/_kc_mm_braiser/129
9458,pick,veggiezucchini,box,0.186,-0.04200000000000004,0.05400000000000005,2.941,0.21750000000000003,/_kc_mm_braiser/148
9459,pick,veggiezucchini,box,0.33399999999999996,-0.2250000000000001,0.05400000000000005,1.359,0.04400000000000004,/_kc_mm_braiser/157
9460,pick,veggiezucchini,box,0.276,-0.051000000000000156,0.05400000000000005,0.301,0.10199999999999998,/_kc_mm_braiser/167
9461,pick,veggiezucchini,box,0.182,0.01200000000000001,0.05400000000000005,2.956,0.22150000000000003,/_kc_mm_braiser/168
9462,pick,veggiezucchini,box,0.17499999999999993,-0.03300000000000036,0.05400000000000005,2.799,0.20300000000000007,/_kc_mm_braiser/171
9463,pick,veggiezucchini,box,0.138,0.17399999999999993,0.05500000000000016,-2.321,0.24,/_kc_mm_braiser/171
9464,pick,veggiezucchini,box,0.10399999999999998,0.23799999999999955,0.05400000000000005,2.421,0.16150000000000003,/_kc_mm_braiser/178
9465,pick,veggiezucchini,box,0.28900000000000003,0.002000000000000224,0.05400000000000005,1.883,0.08899999999999997,/_kc_mm_braiser/179
9466,pick,veggiezucchini,box,0.266,0.345,0.05400000000000005,0.362,0.11199999999999999,/_kc_mm_braiser/181
9467,pick,veggiezucchini,box,0.17099999999999993,-0.349,0.05400000000000005,2.834,0.20700000000000007,/_kc_mm_braiser/211
9468,pick,veggiezucchini,box,0.16499999999999992,0.038000000000000034,0.05400000000000005,2.879,0.21300000000000008,/_kc_mm_braiser/238
9469,pick,veggiezucchini,box,0.317,0.06799999999999962,0.05400000000000005,1.231,0.08650000000000002,/_kc_mm_braiser/249
9470,pick,veggiezucchini,box,0.19499999999999995,-0.41999999999999993,0.05400000000000005,2.634,0.1855000000000001,/_kc_mm_braiser/251
9471,pick,veggiezucchini,box,0.31299999999999994,0.16300000000000003,0.05400000000000005,0.426,0.06500000000000006,/_kc_mm_braiser/256
9472,pick,veggiezucchini,box,0.203,0.6180000000000003,0.05400000000000005,0.648,0.0625,/_kc_mm_braiser/261
9473,pick,veggiezucchini,box,0.31399999999999995,0.0680000000000005,0.05400000000000005,0.542,0.06650000000000011,/_kc_mm_braiser/264
9474,pick,veggiezucchini,box,0.16899999999999993,0.11000000000000032,0.05400000000000005,2.905,0.20900000000000007,/_kc_mm_braiser/267
9475,pick,veggiezucchini,box,0.26499999999999996,0.1299999999999999,0.05400000000000005,2.277,0.13900000000000012,/_kc_mm_braiser/279
9476,pick,veggiezucchini,box,0.24,-0.1769999999999996,0.05400000000000005,0.023,0.14050000000000007,/_kc_mm_braiser/286
9477,pick,veggiezucchini,box,0.18599999999999994,-0.2599999999999998,0.05500000000000016,-1.906,0.19200000000000006,/_kc_mm_braiser/289
9478,pick,veggiezucchini,box,0.15400000000000003,0.7570000000000001,0.052999999999999936,2.219,0.14350000000000002,/_kc_mm_braiser/306
9479,pick,veggiezucchini,box,0.30099999999999993,0.09800000000000031,0.05400000000000005,1.776,0.07700000000000007,/_kc_mm_braiser/312
9480,pick,veggiezucchini,box,0.24900000000000005,-0.054999999999999716,0.052999999999999936,1.008,0.04849999999999999,/_kc_mm_braiser/324
9481,pick,veggiezucchini,box,0.36000000000000004,-0.2509999999999999,0.05400000000000005,1.621,0.04349999999999998,/_kc_mm_braiser/329
9482,pick,veggiezucchini,box,0.29599999999999993,0.29700000000000015,0.05400000000000005,1.811,0.08200000000000007,/_kc_mm_braiser/343
9483,pick,veggiezucchini,box,0.321,0.41900000000000004,0.05400000000000005,1.117,0.08250000000000002,/_kc_mm_braiser/356
9484,pick,veggiezucchini,box,0.31799999999999995,0.006999999999999673,0.05400000000000005,1.328,0.06000000000000005,/_kc_mm_braiser/360
9485,pick,veggiezucchini,box,0.35100000000000003,0.012000000000000455,0.05400000000000005,0.485,0.05249999999999999,/_kc_mm_braiser/361
9486,pick,veggiezucchini,box,0.22600000000000003,0.23599999999999977,0.05400000000000005,1.486,0.03949999999999998,/_kc_mm_braiser/380
9487,pick,veggiezucchini,box,0.20900000000000002,0.04800000000000004,0.052999999999999936,0.591,0.08850000000000002,/_kc_mm_braiser/398
9488,pick,veggiezucchini,box,0.07500000000000001,-0.040000000000000036,0.052999999999999936,2.998,0.22250000000000003,/_kc_mm_braiser/404
9489,pick,veggiezucchini,box,0.346,0.02699999999999969,0.05400000000000005,0.496,0.034500000000000086,/_kc_mm_braiser/405
9490,pick,veggiezucchini,box,0.28200000000000003,-0.3320000000000001,0.05400000000000005,0.483,0.09599999999999997,/_kc_mm_braiser/407
9491,pick,veggiezucchini,box,0.32099999999999995,-0.35999999999999943,0.05400000000000005,0.823,0.05950000000000011,/_kc_mm_braiser/409
9492,pick,veggiezucchini,box,0.36300000000000004,-0.08999999999999986,0.05400000000000005,0.791,0.041000000000000036,/_kc_mm_braiser/415
9493,pick,veggiezucchini,box,0.119,0.35,0.052999999999999936,2.575,0.17850000000000005,/_kc_mm_braiser/463
9494,pick,veggiezucchini,box,0.32699999999999996,0.0900000000000003,0.05400000000000005,1.604,0.051000000000000045,/_kc_mm_braiser/466
9495,pick,veggiezucchini,box,0.319,-0.23199999999999932,0.05400000000000005,1.531,0.08450000000000002,/_kc_mm_braiser/473
9496,pick,veggiezucchini,box,0.199,0.129,0.05400000000000005,2.825,0.20450000000000002,/_kc_mm_braiser/476
9497,pick,veggiezucchini,box,0.317,0.010999999999999954,0.05400000000000005,0.56,0.08650000000000002,/_kc_mm_braiser/479
9498,pick,veggiezucchini,box,0.24900000000000005,-0.07599999999999962,0.05400000000000005,0.289,0.15449999999999997,/_kc_mm_braiser/482
9499,pick,veggiezucchini,box,0.28800000000000003,-0.4169999999999998,0.05400000000000005,0.766,0.08999999999999997,/_kc_mm_braiser/487
9500,pick,veggiezucchini,box,0.25799999999999995,0.6079999999999997,0.052999999999999936,1.236,0.03950000000000009,/_kc_mm_braiser/513
9501,pick,veggiezucchini,box,0.35500000000000004,0.14500000000000002,0.05400000000000005,1.647,0.049000000000000044,/_kc_mm_braiser/516
9502,pick,veggiezucchini,box,0.276,0.18599999999999994,0.05400000000000005,1.962,0.10199999999999998,/_kc_mm_braiser/522
9503,pick,veggiezucchini,box,0.17499999999999993,0.4009999999999998,0.05400000000000005,2.785,0.20300000000000007,/_kc_mm_braiser/523
9504,pick,veggiezucchini,box,0.35300000000000004,-0.558,0.05400000000000005,0.149,0.05049999999999999,/_kc_mm_braiser/527
9505,pick,veggiezucchini,box,0.15000000000000002,0.0009999999999998899,0.05400000000000005,3.023,0.23050000000000004,/_kc_mm_braiser/545
9506,pick,veggiezucchini,box,0.25899999999999995,-0.722,0.05400000000000005,0.508,0.14450000000000007,/_kc_mm_braiser/550
9507,pick,veggiezucchini,box,0.32799999999999996,-0.20999999999999996,0.05400000000000005,1.584,0.0525000000000001,/_kc_mm_braiser/558
9508,pick,veggiezucchini,box,0.30499999999999994,0.03100000000000014,0.05400000000000005,0.787,0.07300000000000006,/_kc_mm_braiser/564
9509,pick,veggiezucchini,box,0.30699999999999994,0.7190000000000003,0.05400000000000005,0.679,0.07100000000000006,/_kc_mm_braiser/578
9510,pick,veggiezucchini,box,0.261,0.004999999999999949,0.05400000000000005,0.039,0.11950000000000005,/_kc_mm_braiser/595
9511,pick,veggiezucchini,box,0.31899999999999995,0.22299999999999986,0.05400000000000005,1.658,0.06150000000000011,/_kc_mm_braiser/600
9512,pick,veggiezucchini,box,0.321,0.09499999999999975,0.05400000000000005,0.163,0.08300000000000007,/_kc_mm_braiser/601
9513,pick,veggiezucchini,box,0.21600000000000003,0.2729999999999997,0.05400000000000005,2.58,0.18800000000000006,/_kc_mm_braiser/607
9514,pick,veggiezucchini,box,0.20299999999999996,0.20199999999999996,0.05400000000000005,2.508,0.17500000000000004,/_kc_mm_braiser/622
9515,pick,veggiezucchini,box,0.16899999999999993,0.0,0.05400000000000005,2.985,0.20900000000000007,/_kc_mm_braiser/625
9516,pick,veggiezucchini,box,0.271,-0.252,0.05400000000000005,0.739,0.10699999999999998,/_kc_mm_braiser/637
9517,pick,veggiezucchini,box,0.302,2.4710000000000005,0.05400000000000005,0.819,0.10200000000000009,/_kc_mm_braiser/652
9518,pick,veggiezucchini,box,0.29799999999999993,0.3080000000000003,0.05400000000000005,1.851,0.08250000000000013,/_kc_mm_braiser/668
9519,pick,veggiezucchini,box,0.27299999999999996,-0.016000000000000014,0.05400000000000005,2.155,0.13050000000000006,/_kc_mm_braiser/681
9520,pick,veggiezucchini,box,0.14900000000000002,0.006000000000000227,0.05400000000000005,3.06,0.23150000000000004,/_kc_mm_braiser/712
9521,pick,veggiezucchini,box,0.16300000000000003,-0.04499999999999993,0.05400000000000005,3.138,0.21499999999999997,/_kc_mm_braiser/730
9522,pick,veggiezucchini,box,0.327,-0.004999999999999893,0.05400000000000005,1.801,0.07700000000000007,/_kc_mm_braiser/766
9523,pick,veggiezucchini,box,0.21899999999999997,-0.38900000000000023,0.05400000000000005,2.342,0.15900000000000003,/_kc_mm_braiser/770
9524,pick,veggiezucchini,box,0.302,0.31300000000000017,0.05400000000000005,1.962,0.10200000000000009,/_kc_mm_braiser/780
9525,pick,veggiezucchini,box,0.11599999999999999,-0.17900000000000027,0.052999999999999936,2.54,0.18150000000000005,/_kc_mm_braiser/789
9526,pick,veggiezucchini,box,0.22000000000000003,0.03200000000000003,0.05400000000000005,2.524,0.1835,/_kc_mm_braiser/801
9527,pick,veggiezucchini,box,0.32,0.9059999999999997,0.05400000000000005,1.817,0.08350000000000002,/_kc_mm_braiser/836
9528,pick,veggiezucchini,box,0.201,-0.08900000000000041,0.05400000000000005,2.77,0.2025,/_kc_mm_braiser/852
9529,pick,veggiezucchini,box,0.292,-0.07900000000000018,0.05400000000000005,2.013,0.11150000000000004,/_kc_mm_braiser/888
9530,pick,veggiezucchini,box,0.16899999999999993,-0.236,0.05400000000000005,2.902,0.20900000000000007,/_kc_mm_braiser/890
9531,pick,veggiezucchini,box,0.21900000000000003,0.07499999999999929,0.05400000000000005,1.372,0.046499999999999986,/_kc_mm_braiser/908
9532,pick,veggiezucchini,box,0.293,0.16700000000000026,0.05400000000000005,0.681,0.11050000000000004,/_kc_mm_braiser/912
9533,pick,veggiezucchini,box,0.202,-0.0019999999999997797,0.05400000000000005,2.766,0.2015,/_kc_mm_braiser/956
9534,pick,veggiezucchini,box,0.20900000000000002,-0.014999999999999902,0.05400000000000005,2.684,0.1945,/_kc_mm_braiser/958
9535,pick,veggiezucchini,box,0.22200000000000003,-0.0020000000000000018,0.052999999999999936,0.065,0.07550000000000001,/_kc_mm_braiser/983
9536,pick,veggiezucchini,box,0.17099999999999993,0.07899999999999974,0.05400000000000005,2.833,0.20700000000000007,/_kc_mm_braiser/984
9537,pick,veggiezucchini,box,0.22399999999999998,0.3169999999999997,0.05400000000000005,2.269,0.15400000000000003,/_kc_mm_braiser/998
9538,pick,veggiezucchini,box,0.188,0.030999999999999694,0.05400000000000005,3.016,0.21550000000000002,/_kc_mm_braiser/1008
9539,pick,veggiezucchini,box,0.275,0.573,0.05400000000000005,0.8,0.10299999999999998,/_kc_mm_braiser/1012
9540,pick,veggiezucchini,box,0.139,0.2190000000000003,0.05400000000000005,0.064,0.1265,/_kc_mm_braiser/1024
9541,pick,veggiezucchini,box,0.21600000000000003,0.5819999999999999,0.05400000000000005,1.001,0.04949999999999999,/_kc_mm_braiser/1033
9542,pick,veggiezucchini,box,0.20599999999999996,0.6480000000000006,0.05400000000000005,2.531,0.17200000000000004,/_kc_mm_braiser/1038
9543,pick,veggiezucchini,box,0.27399999999999997,0.045999999999999375,0.05400000000000005,2.139,0.13000000000000012,/_kc_mm_braiser/1051
9544,pick,veggiezucchini,box,0.196,0.3049999999999997,0.05400000000000005,2.836,0.20750000000000002,/_kc_mm_braiser/1065
9545,pick,veggiezucchini,box,0.266,0.40500000000000025,0.05400000000000005,2.034,0.11450000000000005,/_kc_mm_braiser/1081
9546,pick,veggiezucchini,box,0.33,0.10099999999999998,0.05400000000000005,1.007,0.07350000000000001,/_kc_mm_braiser/1087
9547,pick,veggiezucchini,Microwave/7263,-0.10799999999999998,-0.1439999999999999,0.17699999999999982,2.725,0.24727300593480578,/_gmm/300
9548,pick,veggiezucchini,Microwave/7263,-0.04799999999999999,-0.08800000000000008,0.17799999999999994,2.407,0.18727300593480573,/_gmm/697
9549,pick,veggiezucchini,Microwave/7263,0.06,-0.0389999999999997,0.17700000000000005,2.005,0.07927300593480574,/_gmm/1404
9550,pick,veggiezucchini,Microwave/7263,0.066,0.08199999999999985,0.17699999999999982,1.954,0.07327300593480573,/_gmm/3811
